12101203,Amortización descuento sobre instrumentos financieros del BCCR,1,6,2008-01-08 00:00:00.000,1,14,
12101204,Ajuste por valuación de instrumentos financieros del BCCR,0,6,2008-01-08 00:00:00.000,1,14,
12101205,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12101300,Intrumentos financieros del BCCR UD,1,5,2008-01-08 00:00:00.000,1,14,
12101301,Valor adquisición de instrumentos finacieros del BCCR,1,6,2008-01-08 00:00:00.000,1,14,
12101302,(Amortización prima sobre instrumentos financieros del BCCR),-1,6,2008-01-08 00:00:00.000,1,14,
12101303,Amortización descuento sobre instrumentos financieros del BCCR,1,6,2008-01-08 00:00:00.000,1,14,
12101304,Ajuste por valuación de instrumentos financieros del BCCR,0,6,2008-01-08 00:00:00.000,1,14,
12102000,Instrumentos financieros del sector público no financiero del país,1,4,2008-01-08 00:00:00.000,1,14,
12102100,Instrumentos financieros del sector público no financiero del país MN,1,5,2008-01-08 00:00:00.000,1,14,
12102101,Valor adquisición de instrumentos finacieros en el sector público no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12102102,(Amortización prima sobre instrumentos financieros en el sector público no financiero del país),-1,6,2008-01-08 00:00:00.000,1,14,
12102103,Amortización descuento sobre instrumentos financieros en el sector  público no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12102104,Ajuste por valuación de instrumentos financieros en el sector publico no financiero del país,0,6,2008-01-08 00:00:00.000,1,14,
12102105,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12102200,Instrumentos financieros del sector público no financiero del país ME,1,5,2008-01-08 00:00:00.000,1,14,
12102201,Valor adquisición de instrumentos finacieros en el sector público no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12102202,(Amortización prima sobre instrumentos financieros en el sector público no financiero del país),-1,6,2008-01-08 00:00:00.000,1,14,
12102203,Amortización descuento sobre instrumentos financieros en el sector  público no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12102204,Ajuste por valuación de instrumentos financieros en el sector publico no financiero del país,0,6,2008-01-08 00:00:00.000,1,14,
12102205,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12102300,Instrumentos financieros del sector público no financiero del país UD,1,5,2008-01-08 00:00:00.000,1,14,
12102301,Valor adquisición de instrumentos finacieros en el sector público no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12102302,(Amortización prima sobre instrumentos financieros en el sector público no financiero del país),-1,6,2008-01-08 00:00:00.000,1,14,
12102303,Amortización descuento sobre instrumentos financieros en el sector  público no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12102304,Ajuste por valuación de instrumentos financieros en el sector publico no financiero del país,0,6,2008-01-08 00:00:00.000,1,14,
12103000,Instrumentos financieros de entidades financieras del país,1,4,2008-01-08 00:00:00.000,1,14,
12103100,Instrumentos financieros de entidades financieras del país MN,1,5,2008-01-08 00:00:00.000,1,14,
12103101,Valor adquisición de instrumentos financieros en entidades financieras del país,1,6,2008-01-08 00:00:00.000,1,14,
12103102,(Amortización prima sobre instrumentos financieros en entidades financieras del país),-1,6,2008-01-08 00:00:00.000,1,14,
12103103,Amortización descuento sobre instrumentos financieros en entidades financieras del país,1,6,2008-01-08 00:00:00.000,1,14,
12103104,Ajuste por valuación de instrumentos financieros en entidades financieras del país,0,6,2008-01-08 00:00:00.000,1,14,
12103105,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12103200,Instrumentos financieros de entidades financieras del país ME,1,5,2008-01-08 00:00:00.000,1,14,
12103201,Valor adquisición de instrumentos financieros en entidades financieras del país,1,6,2008-01-08 00:00:00.000,1,14,
12103202,(Amortización prima sobre instrumentos financieros en entidades financieras del país),-1,6,2008-01-08 00:00:00.000,1,14,
12103203,Amortización descuento sobre instrumentos financieros en entidades financieras del país,1,6,2008-01-08 00:00:00.000,1,14,
12103204,Ajuste por valuación de instrumentos financieros en entidades financieras del país,0,6,2008-01-08 00:00:00.000,1,14,
12103205,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12103300,Instrumentos financieros de entidades financieras del país UD,1,5,2008-01-08 00:00:00.000,1,14,
12103301,Valor adquisición de instrumentos financieros en entidades financieras del país,1,6,2008-01-08 00:00:00.000,1,14,
12103302,(Amortización prima sobre instrumentos financieros en entidades financieras del país),-1,6,2008-01-08 00:00:00.000,1,14,
12103303,Amortización descuento sobre instrumentos financieros en entidades financieras del país,1,6,2008-01-08 00:00:00.000,1,14,
12103304,Ajuste por valuación de instrumentos financieros en entidades financieras del país,0,6,2008-01-08 00:00:00.000,1,14,
12104000,Instrumentos financieros del sector privado no financiero del país,1,4,2008-01-08 00:00:00.000,1,14,
12104100,Instrumentos financieros del sector privado no financiero del país MN,1,5,2008-01-08 00:00:00.000,1,14,
12104101,Valor adquisición de instrumentos financieros en el sector privado no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12104102,(Amortización prima sobre instrumentos financieros en el sector privado no financiero del país),-1,6,2008-01-08 00:00:00.000,1,14,
12104103,Amortización descuento sobre instrumentos financieros en el sector privado no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12104104,Ajuste por valuación de instrumentos financieros en el sector privado no financiero del país,0,6,2008-01-08 00:00:00.000,1,14,
12104105,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12104200,Instrumentos financieros del sector privado no financiero del país ME,1,5,2008-01-08 00:00:00.000,1,14,
12104201,Valor adquisición de instrumentos financieros en el sector privado no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12104202,(Amortización prima sobre instrumentos financieros en el sector privado no financiero del país),-1,6,2008-01-08 00:00:00.000,1,14,
12104203,Amortización descuento sobre instrumentos financieros en el sector privado no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12104204,Ajuste por valuación de instrumentos financieros en el sector privado no financiero del país,0,6,2008-01-08 00:00:00.000,1,14,
12104205,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12104300,Instrumentos financieros del sector privado no financiero del país UD,1,5,2008-01-08 00:00:00.000,1,14,
12104301,Valor adquisición de instrumentos financieros en el sector privado no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12104302,(Amortización prima sobre instrumentos financieros en el sector privado no financiero del país),-1,6,2008-01-08 00:00:00.000,1,14,
12104303,Amortización descuento sobre instrumentos financieros en el sector privado no financiero del país,1,6,2008-01-08 00:00:00.000,1,14,
12104304,Ajuste por valuación de instrumentos financieros en el sector privado no financiero del país,0,6,2008-01-08 00:00:00.000,1,14,
12105000,Instrumentos financieros en partes relacionadas del país,1,4,2008-01-08 00:00:00.000,1,14,
12105100,Instrumentos financieros en partes relacionadas del país MN,1,5,2008-01-08 00:00:00.000,1,14,
12105101,Valor adquisición de instrumentos financieros en partes relacionadas del país,1,6,2008-01-08 00:00:00.000,1,14,
12105102,(Amortización prima sobre instrumentos financieros en partes relacionadas del país),-1,6,2008-01-08 00:00:00.000,1,14,
12105103,Amortización descuento sobre instrumentos financieros en partes relacionadas del país,1,6,2008-01-08 00:00:00.000,1,14,
12105104,Ajuste por valuación de instrumentos financieros en  partes relacionadas del país,0,6,2008-01-08 00:00:00.000,1,14,
12105105,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12105200,Instrumentos financieros en partes relacionadas del país ME,1,5,2008-01-08 00:00:00.000,1,14,
12105201,Valor adquisición de instrumentos financieros en partes relacionadas del país,1,6,2008-01-08 00:00:00.000,1,14,
12105202,(Amortización prima sobre instrumentos financieros en partes relacionadas del país),-1,6,2008-01-08 00:00:00.000,1,14,
12105203,Amortización descuento sobre instrumentos financieros en partes relacionadas del país,1,6,2008-01-08 00:00:00.000,1,14,
12105204,Ajuste por valuación de instrumentos financieros en  partes relacionadas del país,0,6,2008-01-08 00:00:00.000,1,14,
12105205,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12105300,Instrumentos financieros en partes relacionadas del país UD,1,5,2008-01-08 00:00:00.000,1,14,
12105301,Valor adquisición de instrumentos financieros en partes relacionadas del país,1,6,2008-01-08 00:00:00.000,1,14,
12105302,(Amortización prima sobre instrumentos financieros en partes relacionadas del país),-1,6,2008-01-08 00:00:00.000,1,14,
12105303,Amortización descuento sobre instrumentos financieros en partes relacionadas del país,1,6,2008-01-08 00:00:00.000,1,14,
12105304,Ajuste por valuación de instrumentos financieros en  partes relacionadas del país,0,6,2008-01-08 00:00:00.000,1,14,
12106000,Instrumentos financieros en otras entidades del país,1,4,2008-01-08 00:00:00.000,1,14,
12106100,Instrumentos financieros en otras entidades del país MN,1,5,2008-01-08 00:00:00.000,1,14,
12106101,Valor adquisición de instrumentos financieros en otras entidades del país,1,6,2008-01-08 00:00:00.000,1,14,
12106102,(Amortización prima sobre instrumentos financieros en otras entidades del país),-1,6,2008-01-08 00:00:00.000,1,14,
